"FishID","GEN","GenRKM","Region","min_time","year"
"BS2024-238","Releasepoint",290.685625,"Butte Ck",2024-04-18 15:52:00,2024
"BS2024-239","Releasepoint",290.685625,"Butte Ck",2024-04-18 15:52:00,2024
"BS2024-239","Sacramento",150.086666666667,"Lower Sac R",2024-04-22 09:44:24,2024
"BS2024-239","Endpoint",61.815,"End",2024-04-25 15:51:58,2024
"BS2024-240","Releasepoint",290.685625,"Butte Ck",2024-04-18 15:52:00,2024
"BS2024-241","Releasepoint",290.685625,"Butte Ck",2024-04-18 15:52:00,2024
"BS2024-242","Releasepoint",290.685625,"Butte Ck",2024-04-18 15:52:00,2024
"BS2024-243","Releasepoint",290.685625,"Butte Ck",2024-04-18 15:52:00,2024
"BS2024-244","Releasepoint",290.685625,"Butte Ck",2024-04-18 15:52:00,2024
"BS2024-245","Releasepoint",290.685625,"Butte Ck",2024-04-18 15:52:00,2024
"BS2024-246","Releasepoint",290.685625,"Butte Ck",2024-04-18 15:52:00,2024
"BS2024-247","Releasepoint",290.685625,"Butte Ck",2024-04-19 16:54:00,2024
"BS2024-248","Releasepoint",290.685625,"Butte Ck",2024-04-19 16:54:00,2024
"BS2024-249","Releasepoint",290.685625,"Butte Ck",2024-04-19 16:54:00,2024
"BS2024-250","Releasepoint",290.685625,"Butte Ck",2024-04-19 16:54:00,2024
"BS2024-250","Sacramento",150.086666666667,"Lower Sac R",2024-04-22 14:20:50,2024
"BS2024-250","Endpoint",61.815,"End",2024-04-24 05:24:32,2024
"BS2024-251","Releasepoint",290.685625,"Butte Ck",2024-04-19 16:54:00,2024
"BS2024-252","Releasepoint",290.685625,"Butte Ck",2024-04-19 16:54:00,2024
"BS2024-253","Releasepoint",290.685625,"Butte Ck",2024-04-19 16:54:00,2024
"BS2024-254","Releasepoint",290.685625,"Butte Ck",2024-04-19 16:54:00,2024
"BS2024-254","Sacramento",150.086666666667,"Lower Sac R",2024-04-22 12:38:26,2024
"BS2024-255","Releasepoint",290.685625,"Butte Ck",2024-04-19 16:54:00,2024
"BS2024-255","Sacramento",150.086666666667,"Lower Sac R",2024-04-22 21:21:10,2024
"BS2024-256","Releasepoint",290.685625,"Butte Ck",2024-04-19 16:54:00,2024
"BS2024-257","Releasepoint",290.685625,"Butte Ck",2024-04-19 16:54:00,2024
"BS2024-257","Sacramento",150.086666666667,"Lower Sac R",2024-04-26 09:58:47,2024
"BS2024-258","Releasepoint",290.685625,"Butte Ck",2024-04-19 16:54:00,2024
"BS2024-259","Releasepoint",290.685625,"Butte Ck",2024-04-19 16:54:00,2024
"SB2015-001","Releasepoint",290.685625,"Butte Ck",2015-04-07 00:30:00,2015
"SB2015-002","Releasepoint",290.685625,"Butte Ck",2015-04-07 00:30:00,2015
"SB2015-003","Releasepoint",290.685625,"Butte Ck",2015-04-07 00:30:00,2015
"SB2015-004","Releasepoint",290.685625,"Butte Ck",2015-04-07 00:30:00,2015
"SB2015-005","Releasepoint",290.685625,"Butte Ck",2015-04-07 00:30:00,2015
"SB2015-006","Releasepoint",290.685625,"Butte Ck",2015-04-07 00:30:00,2015
"SB2015-007","Releasepoint",290.685625,"Butte Ck",2015-04-07 00:30:00,2015
"SB2015-007","Sacramento",150.086666666667,"Lower Sac R",2015-04-10 21:21:24,2015
"SB2015-008","Releasepoint",290.685625,"Butte Ck",2015-04-07 00:30:00,2015
"SB2015-009","Releasepoint",290.685625,"Butte Ck",2015-04-07 00:30:00,2015
"SB2015-010","Releasepoint",290.685625,"Butte Ck",2015-04-07 00:30:00,2015
"SB2015-011","Releasepoint",290.685625,"Butte Ck",2015-04-07 00:30:00,2015
"SB2015-012","Releasepoint",290.685625,"Butte Ck",2015-04-07 00:30:00,2015
"SB2015-014","Releasepoint",290.685625,"Butte Ck",2015-04-07 00:30:00,2015
"SB2015-015","Releasepoint",290.685625,"Butte Ck",2015-04-07 00:30:00,2015
"SB2015-016","Releasepoint",290.685625,"Butte Ck",2015-04-07 00:30:00,2015
"SB2015-016","Sacramento",150.086666666667,"Lower Sac R",2015-04-12 14:22:31,2015
"SB2015-017","Releasepoint",290.685625,"Butte Ck",2015-04-07 00:30:00,2015
"SB2015-018","Releasepoint",290.685625,"Butte Ck",2015-04-07 00:30:00,2015
"SB2015-018","Sacramento",150.086666666667,"Lower Sac R",2015-04-17 00:20:33,2015
"SB2015-019","Releasepoint",290.685625,"Butte Ck",2015-04-07 00:30:00,2015
"SB2015-020","Releasepoint",290.685625,"Butte Ck",2015-04-07 00:30:00,2015
"SB2015-021","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-022","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-023","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-024","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-025","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-026","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-026","Sacramento",150.086666666667,"Lower Sac R",2015-04-12 18:29:07,2015
"SB2015-027","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-027","Sacramento",150.086666666667,"Lower Sac R",2015-04-29 15:55:18,2015
"SB2015-028","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-028","Sacramento",150.086666666667,"Lower Sac R",2015-04-11 19:29:41,2015
"SB2015-029","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-030","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-030","Sacramento",150.086666666667,"Lower Sac R",2015-04-12 04:54:52,2015
"SB2015-031","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-032","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-033","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-034","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-034","Sacramento",150.086666666667,"Lower Sac R",2015-04-11 19:57:08,2015
"SB2015-035","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-036","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-037","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-037","Sacramento",150.086666666667,"Lower Sac R",2015-04-13 19:43:59,2015
"SB2015-038","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-039","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-040","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-041","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-042","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-043","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-044","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-045","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-045","Sacramento",150.086666666667,"Lower Sac R",2015-04-12 16:14:14,2015
"SB2015-046","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-047","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-048","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-049","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-051","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-052","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-053","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-054","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-056","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-056","Sacramento",150.086666666667,"Lower Sac R",2015-04-13 21:51:07,2015
"SB2015-057","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-058","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-059","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-060","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-061","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-062","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-063","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-064","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-065","Releasepoint",290.685625,"Butte Ck",2015-04-08 01:15:00,2015
"SB2015-066","Releasepoint",290.685625,"Butte Ck",2015-04-09 05:00:00,2015
"SB2015-067","Releasepoint",290.685625,"Butte Ck",2015-04-09 05:00:00,2015
"SB2015-068","Releasepoint",290.685625,"Butte Ck",2015-04-09 05:00:00,2015
"SB2015-069","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-069","Sacramento",150.086666666667,"Lower Sac R",2015-04-18 02:48:51,2015
"SB2015-070","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-070","Sacramento",150.086666666667,"Lower Sac R",2015-04-23 12:16:28,2015
"SB2015-071","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-072","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-072","Sacramento",150.086666666667,"Lower Sac R",2015-04-13 20:25:07,2015
"SB2015-073","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-074","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-074","Sacramento",150.086666666667,"Lower Sac R",2015-04-15 15:29:58,2015
"SB2015-075","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-076","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-077","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-078","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-079","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-080","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-081","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-082","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-083","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-084","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-085","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-086","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-087","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-087","Sacramento",150.086666666667,"Lower Sac R",2015-04-13 18:31:48,2015
"SB2015-088","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-089","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-089","Sacramento",150.086666666667,"Lower Sac R",2015-04-16 23:24:39,2015
"SB2015-090","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-091","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-092","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-093","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-094","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-095","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-096","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-096","Sacramento",150.086666666667,"Lower Sac R",2015-04-13 17:15:33,2015
"SB2015-097","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-098","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-099","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-100","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-101","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-102","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-102","Sacramento",150.086666666667,"Lower Sac R",2015-04-17 11:02:04,2015
"SB2015-103","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-104","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-105","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-106","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-107","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-108","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-111","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-113","Releasepoint",290.685625,"Butte Ck",2015-04-10 05:00:00,2015
"SB2015-114","Releasepoint",290.685625,"Butte Ck",2015-04-15 05:00:00,2015
"SB2015-115","Releasepoint",290.685625,"Butte Ck",2015-04-15 05:00:00,2015
"SB2015-115","Sacramento",150.086666666667,"Lower Sac R",2015-04-18 20:51:17,2015
"SB2015-115","Endpoint",61.815,"End",2015-04-24 17:57:09,2015
"SB2015-116","Releasepoint",290.685625,"Butte Ck",2015-04-15 05:00:00,2015
"SB2015-117","Releasepoint",290.685625,"Butte Ck",2015-04-15 05:00:00,2015
"SB2015-118","Releasepoint",290.685625,"Butte Ck",2015-04-15 05:00:00,2015
"SB2015-119","Releasepoint",290.685625,"Butte Ck",2015-04-15 05:00:00,2015
"SB2015-120","Releasepoint",290.685625,"Butte Ck",2015-04-15 05:00:00,2015
"SB2015-121","Releasepoint",290.685625,"Butte Ck",2015-04-15 05:00:00,2015
"SB2015-122","Releasepoint",290.685625,"Butte Ck",2015-04-15 05:00:00,2015
"SB2015-123","Releasepoint",290.685625,"Butte Ck",2015-04-15 05:00:00,2015
"SB2015-125","Releasepoint",290.685625,"Butte Ck",2015-04-15 05:00:00,2015
"SB2015-126","Releasepoint",290.685625,"Butte Ck",2015-04-15 05:00:00,2015
"SB2015-127","Releasepoint",290.685625,"Butte Ck",2015-04-15 05:00:00,2015
"SB2015-128","Releasepoint",290.685625,"Butte Ck",2015-04-15 05:00:00,2015
"SB2015-129","Releasepoint",290.685625,"Butte Ck",2015-04-15 05:00:00,2015
"SB2015-130","Releasepoint",290.685625,"Butte Ck",2015-04-16 05:00:00,2015
"SB2015-131","Releasepoint",290.685625,"Butte Ck",2015-04-16 05:00:00,2015
"SB2015-132","Releasepoint",290.685625,"Butte Ck",2015-04-16 05:00:00,2015
"SB2015-133","Releasepoint",290.685625,"Butte Ck",2015-04-16 05:00:00,2015
"SB2015-134","Releasepoint",290.685625,"Butte Ck",2015-04-16 05:00:00,2015
"SB2015-135","Releasepoint",290.685625,"Butte Ck",2015-04-16 05:00:00,2015
"SB2015-136","Releasepoint",290.685625,"Butte Ck",2015-04-16 05:00:00,2015
"SB2015-137","Releasepoint",290.685625,"Butte Ck",2015-04-16 05:00:00,2015
"SB2015-138","Releasepoint",290.685625,"Butte Ck",2015-04-16 05:00:00,2015
"SB2015-139","Releasepoint",290.685625,"Butte Ck",2015-04-16 05:00:00,2015
"SB2015-140","Releasepoint",290.685625,"Butte Ck",2015-04-17 05:00:00,2015
"SB2015-141","Releasepoint",290.685625,"Butte Ck",2015-04-17 05:00:00,2015
"SB2015-142","Releasepoint",290.685625,"Butte Ck",2015-04-17 05:00:00,2015
"SB2015-143","Releasepoint",290.685625,"Butte Ck",2015-04-17 05:00:00,2015
"SB2015-144","Releasepoint",290.685625,"Butte Ck",2015-04-17 05:00:00,2015
"SB2015-145","Releasepoint",290.685625,"Butte Ck",2015-04-17 05:00:00,2015
"SB2015-146","Releasepoint",290.685625,"Butte Ck",2015-04-17 05:00:00,2015
"SB2015-147","Releasepoint",290.685625,"Butte Ck",2015-04-17 05:00:00,2015
"SB2015-148","Releasepoint",290.685625,"Butte Ck",2015-04-17 05:00:00,2015
"SB2016-001","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-002","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-003","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-003","Sacramento",150.086666666667,"Lower Sac R",2016-04-17 13:43:54,2016
"SB2016-004","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-005","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-005","Sacramento",150.086666666667,"Lower Sac R",2016-04-18 05:23:05,2016
"SB2016-006","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-006","Sacramento",150.086666666667,"Lower Sac R",2016-04-17 09:00:08,2016
"SB2016-007","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-008","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-009","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-010","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-010","Sacramento",150.086666666667,"Lower Sac R",2016-04-17 03:36:45,2016
"SB2016-010","Endpoint",61.815,"End",2016-04-20 16:54:04,2016
"SB2016-011","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-012","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-013","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-014","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-015","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-016","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-017","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-018","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-019","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-020","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-021","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-022","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-023","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-024","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-025","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-025","Sacramento",150.086666666667,"Lower Sac R",2016-04-17 12:26:16,2016
"SB2016-026","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-027","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-028","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-029","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-029","Sacramento",150.086666666667,"Lower Sac R",2016-04-18 01:33:01,2016
"SB2016-030","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-031","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-032","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-032","Sacramento",150.086666666667,"Lower Sac R",2016-04-18 07:19:59,2016
"SB2016-033","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-034","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-035","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-036","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-037","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-038","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-039","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-040","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-040","Sacramento",150.086666666667,"Lower Sac R",2016-04-17 09:18:03,2016
"SB2016-041","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-042","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-043","Releasepoint",290.685625,"Butte Ck",2016-04-15 05:00:00,2016
"SB2016-044","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-045","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-045","Sacramento",150.086666666667,"Lower Sac R",2016-04-18 06:31:40,2016
"SB2016-045","Endpoint",61.815,"End",2016-04-20 15:37:43,2016
"SB2016-046","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-047","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-047","Sacramento",150.086666666667,"Lower Sac R",2016-04-18 08:16:09,2016
"SB2016-048","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-048","Sacramento",150.086666666667,"Lower Sac R",2016-04-18 02:42:24,2016
"SB2016-048","Endpoint",61.815,"End",2016-04-21 16:51:53,2016
"SB2016-049","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-049","Sacramento",150.086666666667,"Lower Sac R",2016-04-21 02:00:23,2016
"SB2016-050","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-051","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-052","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-053","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-054","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-055","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-055","Sacramento",150.086666666667,"Lower Sac R",2016-04-18 06:27:02,2016
"SB2016-055","Endpoint",61.815,"End",2016-04-21 15:11:49,2016
"SB2016-056","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-057","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-058","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-059","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-059","Sacramento",150.086666666667,"Lower Sac R",2016-04-20 13:13:03,2016
"SB2016-059","Endpoint",61.815,"End",2016-04-29 22:57:27,2016
"SB2016-060","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-061","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-061","Sacramento",150.086666666667,"Lower Sac R",2016-04-18 15:16:30,2016
"SB2016-061","Endpoint",61.815,"End",2016-04-21 16:39:01,2016
"SB2016-062","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-063","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-063","Sacramento",150.086666666667,"Lower Sac R",2016-04-18 13:39:35,2016
"SB2016-063","Endpoint",61.815,"End",2016-04-23 19:52:02,2016
"SB2016-064","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-065","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-066","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-067","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-068","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-069","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-070","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-071","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-072","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-073","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-073","Sacramento",150.086666666667,"Lower Sac R",2016-04-18 07:06:10,2016
"SB2016-074","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-075","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-075","Sacramento",150.086666666667,"Lower Sac R",2016-04-19 13:44:24,2016
"SB2016-076","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-077","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-078","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-079","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-079","Sacramento",150.086666666667,"Lower Sac R",2016-04-18 09:36:23,2016
"SB2016-080","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-081","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-082","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-083","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-084","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-085","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-086","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-087","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-087","Sacramento",150.086666666667,"Lower Sac R",2016-04-17 21:29:33,2016
"SB2016-088","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-088","Sacramento",150.086666666667,"Lower Sac R",2016-04-22 04:53:04,2016
"SB2016-089","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-090","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-091","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-092","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-093","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-093","Sacramento",150.086666666667,"Lower Sac R",2016-04-18 06:43:33,2016
"SB2016-094","Releasepoint",290.685625,"Butte Ck",2016-04-16 05:00:00,2016
"SB2016-094","Sacramento",150.086666666667,"Lower Sac R",2016-04-18 02:37:58,2016
"SB2016-094","Endpoint",61.815,"End",2016-04-20 16:53:40,2016
"SB2016-095","Releasepoint",290.685625,"Butte Ck",2016-04-17 05:00:00,2016
