"FishID","GEN","GenRKM","Region","min_time","year"
"Yuba_2021-312","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-313","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-314","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-315","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-316","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-317","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-318","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-319","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-320","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-321","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-322","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-323","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-324","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-325","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-326","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-327","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-328","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-329","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-330","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-331","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-332","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-333","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-334","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-335","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-336","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-337","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-338","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-339","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-340","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-341","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-342","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-343","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-344","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-345","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-346","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-347","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-348","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-349","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-350","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-351","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-352","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-353","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-354","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-355","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-356","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-357","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-358","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-359","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-360","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-361","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-362","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-363","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-364","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-365","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-366","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-367","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-368","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-369","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-370","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-371","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-372","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-373","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-374","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-375","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-376","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-377","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-378","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-379","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-380","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-381","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-382","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-383","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-384","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-385","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-386","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-387","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-388","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-389","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-390","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-391","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-392","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-393","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-394","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-395","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-396","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-397","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-398","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-399","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-400","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-401","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-402","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-403","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-404","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-405","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-406","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-407","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-408","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-409","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-410","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-411","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2022-001","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-002","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-003","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-004","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-005","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-006","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-007","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-008","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-009","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-010","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-011","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-012","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-013","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-014","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-015","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-016","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-017","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-018","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-019","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-020","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-021","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-022","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-023","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-024","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-025","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-026","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-027","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-028","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-029","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-030","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-031","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-032","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-033","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-034","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-035","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-036","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-037","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-038","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-039","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-040","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-041","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-042","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-043","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-044","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-045","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-046","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-047","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-048","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-049","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-050","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-051","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-052","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-053","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-054","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-055","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-056","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-057","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-058","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-059","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-060","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-061","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-062","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-063","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-064","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-065","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-066","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-067","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-068","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-069","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-070","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-071","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-072","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-073","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-074","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-075","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-076","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-077","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-078","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-079","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-080","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-081","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-082","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-083","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-084","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-085","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-086","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-087","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-088","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-089","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-090","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-091","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-092","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-093","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-094","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-095","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-096","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-097","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-098","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-099","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-100","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-101","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-102","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-103","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-104","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-105","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-106","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-107","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-108","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-109","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-110","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-111","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-112","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-113","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-114","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-115","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-116","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-117","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-118","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-119","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-120","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-121","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-122","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-123","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-124","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-125","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-126","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-127","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-128","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-129","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-130","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-131","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-132","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-133","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-134","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-135","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-136","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-137","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-138","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-139","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-140","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-141","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-142","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-143","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-144","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-145","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-146","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-147","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-148","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-149","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-150","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-151","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-152","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-153","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-154","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-155","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-156","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-157","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-158","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-159","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-160","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-161","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-162","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-163","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-164","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-165","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-166","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-167","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-168","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-169","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-170","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-171","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-172","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-173","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-174","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-175","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-176","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-177","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-178","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-179","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-180","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-181","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-182","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-183","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-184","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-185","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-186","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-187","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-188","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-189","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-190","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-191","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-192","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-193","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-194","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-195","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-196","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-197","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-198","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-199","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-200","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-201","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-202","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-203","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-204","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-205","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-206","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-207","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-208","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-209","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
"Yuba_2022-210","Releasepoint",278.318,"Yuba R",2022-05-19 19:45:00,2022
