"group_index","release_group_id","year","month","release_location_name","relloc_area","mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
215,594,2010,4,"COLEMAN NFH","Battle",0.689616156761636,0.109092751999446,0.471039729392998,0.694428669187269,0.892764551627711,247.179744035814,1.01456342408091
216,608,2010,4,"COLEMAN NFH","Battle",0.19462262251086,0.0682700949590545,0.0904885826068746,0.184062633101968,0.345737058922928,680.902304957561,1.00115252391727
217,609,2010,4,"COLEMAN NFH","Battle",0.37107566734944,0.102908083841913,0.198414108564552,0.362900856339191,0.604168740176584,522.362827822005,1.00316328698815
218,610,2010,4,"COLEMAN NFH","Battle",0.625713574669881,0.110324222471324,0.42323088907691,0.620150066084935,0.849364864175536,248.250770142874,1.01246643161206
219,613,2010,4,"COLEMAN NFH","Battle",0.703321932480425,0.105230237964348,0.49344831675027,0.703030973244249,0.900303892951459,253.703377803941,1.01071361394849
220,653,2010,4,"COLEMAN NFH","Battle",0.71992708066863,0.101692614135174,0.509402014513433,0.723355891780626,0.901648298245486,232.953816362591,1.01263410156628
221,670,2010,4,"COLEMAN NFH","Battle",0.645453456380331,0.116103372546581,0.432055301229175,0.643743267370658,0.877878011827991,241.243511463437,1.0080679457743
222,673,2010,4,"COLEMAN NFH","Battle",0.773595543778634,0.0935484666828407,0.579634937469874,0.780143972624339,0.933228174526713,211.39460455222,1.01535114902221
223,674,2010,4,"COLEMAN NFH","Battle",0.648343239736388,0.117969622191788,0.4327620113082,0.644033120277919,0.873108837806576,242.752313483678,1.01094488023789
224,697,2010,4,"COLEMAN NFH","Battle",0.720339037834285,0.109731990411807,0.492878877398572,0.723554049495764,0.910696294558887,345.98701781023,1.00921437155233
225,720,2010,4,"COLEMAN NFH","Battle",0.646554347496215,0.10400941519193,0.449930157262212,0.647476973734382,0.847865225963967,177.862629525323,1.01534694114917
226,729,2010,4,"COLEMAN NFH","Battle",0.654253681324855,0.114991373596193,0.452369145069918,0.651824867151379,0.88401099965234,225.73621186257,1.01125799083167
227,731,2010,4,"COLEMAN NFH","Battle",0.63635756936995,0.118041809366362,0.41412455096855,0.633581392799865,0.889681830330902,235.718129670852,1.0105477310099
228,734,2010,4,"COLEMAN NFH","Battle",0.648104829212794,0.118997402646393,0.431096407178305,0.644430986628299,0.880613436574467,284.018030192554,1.00878341071193
229,783,2010,4,"COLEMAN NFH","Battle",0.617421107705851,0.112496039729587,0.408582669774073,0.611991592669852,0.838175327855694,211.433536862496,1.01693217919964
230,822,2010,4,"COLEMAN NFH","Battle",0.572021131350941,0.113579717940513,0.363511073952528,0.568155863922922,0.812460594945622,253.465185764935,1.0102704472185
231,840,2010,4,"COLEMAN NFH","Battle",0.534514190967407,0.118431563574997,0.323704247566109,0.526333475194788,0.778602060024632,255.450253987933,1.01265892274847
232,436,2011,4,"COLEMAN NFH","Battle",0.101416554892471,0.0473017280275626,0.0306063332343332,0.0942910567789589,0.210464452370053,1310.56793981947,1.00347651918908
233,439,2011,4,"COLEMAN NFH","Battle",0.0327227150618014,0.0260593011820866,0.00262089870904801,0.0262589815624196,0.0998963187714135,2008.18824602489,1.00058694591885
234,442,2011,4,"COLEMAN NFH","Battle",0.0314115367811885,0.0252614275311669,0.00307146867385162,0.02487151733405,0.0944073617623586,1954.48781402066,0.999512005818528
235,534,2011,4,"COLEMAN NFH","Battle",0.214578440554455,0.070962388042103,0.100453543402391,0.207990680399924,0.375243000094498,686.044778862194,1.00400833478643
236,535,2011,4,"COLEMAN NFH","Battle",0.153864177727443,0.0595783763845963,0.0590616256905175,0.145170477935336,0.285079483765966,1413.89938694554,1.00275678964029
237,536,2011,4,"COLEMAN NFH","Battle",0.156496635395172,0.0598274945950757,0.0620577177621072,0.150472548410319,0.290280090258426,1059.06202671565,1.00039347200742
238,537,2011,4,"COLEMAN NFH","Battle",0.194181876435461,0.0421676457091692,0.121973549596369,0.189999680394429,0.29071802473371,325.062015715387,1.00933044109076
239,538,2011,4,"COLEMAN NFH","Battle",0.0356055479530834,0.0185441943000294,0.00931863155711144,0.032590266302859,0.0803858573255968,1866.16055779684,0.999429814472538
240,540,2011,4,"COLEMAN NFH","Battle",0.281240297356943,0.0868260842100699,0.142852026945937,0.268595911056257,0.478284894008608,459.583863980785,1.00446082970145
241,541,2011,4,"COLEMAN NFH","Battle",0.0584105905316343,0.0266043624644866,0.0196204661293925,0.0542905651717835,0.123977784066782,867.495678948027,1.00295876651888
242,543,2011,4,"COLEMAN NFH","Battle",0.370181518260684,0.0947615376135455,0.202203197541965,0.362268470619041,0.589455340039426,446.173658904727,1.00617038323133
243,545,2011,4,"COLEMAN NFH","Battle",0.170267037412808,0.0669434183255766,0.0658727103486833,0.162751391496903,0.32741844145713,830.69872357591,1.00466320945244
244,546,2011,4,"COLEMAN NFH","Battle",0.0333734890780007,0.0262479807977776,0.00307122447958256,0.0267908131345308,0.10054528158213,2370.43265850739,1.00007093633276
245,547,2011,4,"COLEMAN NFH","Battle",0.389871190209114,0.100229478051422,0.225562576498816,0.381575476408516,0.611908295733812,362.834347472229,1.00415123956772
246,548,2011,4,"COLEMAN NFH","Battle",0.244204217921143,0.0772035917814487,0.118501164763056,0.234870008020797,0.417461396952693,706.89811333724,1.00480293004072
247,740,2011,4,"COLEMAN NFH","Battle",0.467801142391737,0.112886155369777,0.270501444189792,0.457359073566467,0.704383716281288,436.073241228961,1.00657671586052
248,741,2011,4,"COLEMAN NFH","Battle",0.192624707198365,0.052704355327337,0.105827366425391,0.18710364544249,0.305472185403373,470.096292013733,1.0057631850773
249,748,2011,4,"COLEMAN NFH","Battle",0.354764662874859,0.072982758176938,0.230846720370639,0.346094163239886,0.508819817182989,246.332326573744,1.01325176847923
250,749,2011,4,"COLEMAN NFH","Battle",0.13850000787357,0.0598270368887057,0.0491171240954715,0.129630038003543,0.281962113033655,1019.48126626395,1.00226839073204
251,641,2012,4,"COLEMAN NFH","Battle",0.0923434335400515,0.0455323702558359,0.0275211759098262,0.0847695894378189,0.195580355554792,1220.2972638559,1.00175495226866
252,642,2012,4,"COLEMAN NFH","Battle",0.0281516965560906,0.02311669379331,0.00227472014220358,0.0215060055796642,0.0878747522914559,1845.34152360204,1.00046042420309
253,711,2012,4,"COLEMAN NFH","Battle",0.0897389733428851,0.0423350592063266,0.0241792982149143,0.0855918960789344,0.19005024893184,1630.75192456881,1.0007497668039
254,744,2012,4,"COLEMAN NFH","Battle",0.0926366295229898,0.0522062152737313,0.0217660781823232,0.0812812089200814,0.226217529457628,1660.34547726905,1.00061862173192
255,750,2012,4,"COLEMAN NFH","Battle",0.0710658462054054,0.03934940284531,0.0159793602079583,0.0648848025715847,0.162076770360844,1549.22839891376,0.998704886010619
256,752,2012,4,"COLEMAN NFH","Battle",0.108717555191286,0.0489554414168816,0.0365513220786808,0.103014876571733,0.220018413199511,812.941877286269,1.00726989553612
257,796,2012,4,"COLEMAN NFH","Battle",0.0615829870335518,0.0227749205392454,0.0264889371206191,0.0582824324048131,0.114366970637674,658.668563723807,1.00396589695957
258,799,2012,4,"COLEMAN NFH","Battle",0.165581293296916,0.0649703182795601,0.0661146471511115,0.156759220757909,0.313428605020393,764.130349678504,1.00296333554807
259,817,2012,4,"COLEMAN NFH","Battle",0.104532578167729,0.0453601876304551,0.0334782450058071,0.0987332501595297,0.211740840801568,1169.78354688598,1.00289290687684
260,836,2012,4,"COLEMAN NFH","Battle",0.118224141169438,0.052276788480026,0.0406625180639788,0.110253650630009,0.238915134718814,943.619535334313,0.998864056791566
261,859,2012,4,"COLEMAN NFH","Battle",0.0692194869482169,0.0405267582320421,0.0140361416038935,0.0618671543396815,0.168827970633277,1507.19992671781,0.999245536785317
262,865,2012,4,"COLEMAN NFH","Battle",0.093496933904996,0.0437920875128213,0.0297249637890907,0.0874708901932976,0.196606699902205,1731.17966950957,1.00201024322989
263,876,2012,4,"COLEMAN NFH","Battle",0.076308214428637,0.0421293462036125,0.0190197454942351,0.0680995399991751,0.180143844879507,1311.50483359599,1.00433158165292
264,877,2012,4,"COLEMAN NFH","Battle",0.0490365183956785,0.032222376806703,0.00846539114182999,0.0409964384649041,0.128179084545596,1456.21029795486,1.00139020813582
265,429,2012,5,"COLEMAN NFH","Battle",0.106858722694809,0.0497986490369496,0.0350472885166304,0.0986086810141245,0.218609952333076,1264.42275966318,1.00097631053723
266,450,2012,5,"COLEMAN NFH","Battle",0.0804863061324464,0.0388419540729687,0.0217122835209249,0.0748902364975857,0.17124726762668,1287.69140769764,0.999354402891087
267,497,2012,5,"COLEMAN NFH","Battle",0.118545891923752,0.0490838906212136,0.0440912796939683,0.112401810830839,0.232504513131102,1524.86094719579,0.999964667656062
268,686,2012,5,"COLEMAN NFH","Battle",0.132495782974194,0.0544732201908369,0.0497647095647092,0.122244548523162,0.262581294545913,819.827406330071,1.00434275250993
269,745,2012,5,"COLEMAN NFH","Battle",0.183035791458279,0.0645074533359572,0.0815343656458619,0.175379318202432,0.325705536904448,827.979042810122,0.998954345293882
270,791,2012,5,"COLEMAN NFH","Battle",0.242131722668298,0.0735088310771157,0.120613431401024,0.237185810090784,0.397027871886417,387.605181409294,1.00711588704112
271,811,2012,5,"COLEMAN NFH","Battle",0.18241414611292,0.0630469487569043,0.0814629456866253,0.174273113936203,0.331680895510602,706.210962924284,1.00564175524282
272,812,2012,5,"COLEMAN NFH","Battle",0.155071206141935,0.062617566111992,0.0601592799135799,0.145166804984326,0.296694465298985,649.099427566442,1.00258542266772
273,815,2012,5,"COLEMAN NFH","Battle",0.109009610513516,0.0485580610285462,0.0400258751731062,0.100285992151362,0.225416454530747,1385.85441831906,0.998647721007925
274,843,2012,5,"COLEMAN NFH","Battle",0.0875684902626799,0.0457287556817916,0.0239289088650415,0.0792538114753484,0.192615466416245,1058.56314433744,1.00148235605975
275,858,2012,5,"COLEMAN NFH","Battle",0.130761584313484,0.0438491455951102,0.0624423327787694,0.125543650225995,0.22796370624507,563.124140785894,1.00355232549599
276,453,2013,4,"COLEMAN NFH","Battle",0.00723063565736158,0.0111081938308923,2.5812496034049e-05,0.00294473966221381,0.0408162534589775,2142.77959497603,1.00002321366744
277,533,2013,4,"COLEMAN NFH","Battle",0.00296538583423289,0.00453437939381019,8.79624600053309e-06,0.00122443219140717,0.014183330759758,1873.15777981852,0.999613336103084
278,570,2013,4,"COLEMAN NFH","Battle",0.00875151144151613,0.0133865418486626,4.4284572104775e-05,0.003670718525674,0.0428004766226486,1754.63598544761,1.00025776918652
279,585,2013,4,"COLEMAN NFH","Battle",0.00487524498413811,0.00660266834009689,2.84594815944216e-05,0.00257744798663593,0.0248996337816298,1473.74758868404,0.998402544321971
280,620,2013,4,"COLEMAN NFH","Battle",0.00544378686635508,0.00822136278092744,1.45173881406609e-05,0.00248956057124398,0.0283051031964845,1895.14545076502,0.999196719943254
281,631,2013,4,"COLEMAN NFH","Battle",0.00360536511706868,0.00475586278802538,2.10848933987654e-05,0.00183868506457238,0.0163541402442709,2046.35189742461,1.00101625195832
282,660,2013,4,"COLEMAN NFH","Battle",0.00513474712472312,0.00684931855799023,4.73734879166127e-05,0.00264462061668156,0.0262046773077505,1999.38747648456,1.00190744191754
283,664,2013,4,"COLEMAN NFH","Battle",0.00546234463779778,0.00775899401900325,4.12991730069485e-05,0.00257688624020421,0.0269334654680788,1774.52536106635,1.00026639502488
284,707,2013,4,"COLEMAN NFH","Battle",0.00537956634925935,0.00717184064999858,3.54406964888962e-05,0.00273176592372887,0.0261828563020179,1737.64658756142,0.999375055599144
285,743,2013,4,"COLEMAN NFH","Battle",0.00633832137394555,0.00896295429375701,3.23707078466095e-05,0.00300170082704798,0.0315654575057617,1981.49952612296,0.998678093134111
286,771,2013,4,"COLEMAN NFH","Battle",0.00381088049257399,0.00471613887829652,3.04737126403225e-05,0.00210341484033578,0.0172152185668675,1822.97528280099,1.00056049693494
287,857,2013,4,"COLEMAN NFH","Battle",0.0105118339368867,0.014365452908507,6.85175863317591e-05,0.00504411655215291,0.0544619501282498,1895.18171804482,1.00164075809811
288,870,2013,4,"COLEMAN NFH","Battle",0.00654317744802471,0.00834610583645072,4.30402532779025e-05,0.00336418445391546,0.0306891419910742,2198.47499870145,0.998797302800541
289,598,2014,4,"COLEMAN NFH","Battle",0.0246107948139054,0.0172723399673305,0.00327897703504557,0.0207599394606692,0.0689994733361982,1784.11595886927,1.00014150885344
290,705,2014,4,"COLEMAN NFH","Battle",0.0388317237376868,0.0228169339554623,0.00843956356987625,0.0343961425740791,0.0936342761429438,1387.36666128685,1.00047796422181
291,792,2014,4,"COLEMAN NFH","Battle",0.0414055623541904,0.0193996663581054,0.0131278985640843,0.0376588661043584,0.0879406806397982,1532.1679582607,1.00116106786213
292,844,2014,4,"COLEMAN NFH","Battle",0.043206919956168,0.0169476775610926,0.0172186203413083,0.0411344409097893,0.0804822690685118,976.139694857527,0.999522972338246
293,428,2016,3,"COLEMAN NFH","Battle",0.463093299042503,0.102915174648531,0.280649632462507,0.45581734842709,0.679006680042882,305.133012774758,1.01261076696833
294,451,2016,3,"COLEMAN NFH","Battle",0.347323689472527,0.0960384367835745,0.185602028152471,0.338784509189171,0.559480211431301,589.48324795099,1.00506784642445
295,459,2016,3,"COLEMAN NFH","Battle",0.438137259788335,0.0985739451651198,0.268446043951735,0.430882083988201,0.647336536839415,281.084490626938,1.00644374924345
296,469,2016,3,"COLEMAN NFH","Battle",0.330746537691298,0.0962822342046719,0.168612652297278,0.320615957951131,0.542684983678835,485.135958383477,1.00740754194264
297,507,2016,3,"COLEMAN NFH","Battle",0.459744107767071,0.106783715356937,0.274627317579763,0.449436786996687,0.686147889639938,312.53227433811,1.01150294271639
298,444,2016,4,"COLEMAN NFH","Battle",0.0104948875921627,0.0149365294359507,5.34117482718881e-05,0.00491974558065496,0.0518399506978086,1911.84400102445,0.999713888503331
299,454,2016,4,"COLEMAN NFH","Battle",0.0441984714766896,0.0296774038257275,0.00702500217595036,0.0384986953084112,0.114397970723622,1803.05932151865,0.999657680734035
300,465,2016,4,"COLEMAN NFH","Battle",0.0354692221111383,0.0633101393724988,4.71263530027566e-05,0.00964057553428889,0.221186705924155,1301.69390094846,1.00186480911075
301,470,2016,4,"COLEMAN NFH","Battle",0.00624297912085935,0.0102031585322386,9.66033449314477e-06,0.00232960457582895,0.0357814030790378,1802.73286135876,0.999106237620524
302,480,2016,4,"COLEMAN NFH","Battle",0.0233999059905432,0.0199910526242988,0.00163981265274844,0.018130665237607,0.0774236033625015,1430.00740767358,1.00034063520622
303,520,2016,4,"COLEMAN NFH","Battle",0.00947767054826245,0.0153931009947343,2.02305361193561e-05,0.00380196159498246,0.056230800079849,1750.73537137307,0.99921097491661
304,555,2016,4,"COLEMAN NFH","Battle",0.0850669705878222,0.0434647430204935,0.024911116709737,0.0778325550264087,0.186633605868467,1198.16627769928,1.00128276827283
305,567,2016,4,"COLEMAN NFH","Battle",0.0252027758550504,0.0220512479061646,0.00162138777066123,0.0187452721099025,0.0858373809868818,2213.82367075505,0.999774964903362
306,596,2016,4,"COLEMAN NFH","Battle",0.0623840656017753,0.0359885357634655,0.0132040768883336,0.0557410557322513,0.149710555120475,1418.9051199015,1.00012594379443
307,615,2016,4,"COLEMAN NFH","Battle",0.0518289864160371,0.0341363034986269,0.0084521786750129,0.0439061095544399,0.135190543838749,2278.56890391115,0.99964766508629
308,636,2016,4,"COLEMAN NFH","Battle",0.0658534539593807,0.037256112817614,0.0146615097215548,0.0589743705583822,0.155072636741611,1448.9107358706,1.0002960604693
309,661,2016,4,"COLEMAN NFH","Battle",0.0261404309317535,0.0237445278331795,0.00161610394440424,0.0191518292443338,0.091846033952385,2183.77536541467,0.999624138542002
310,684,2016,4,"COLEMAN NFH","Battle",0.00678397079719685,0.00966835723128322,3.35675171962191e-05,0.00321515083675359,0.0348305744346618,1896.42610137594,1.00024976462305
311,738,2016,4,"COLEMAN NFH","Battle",0.0660768853701619,0.0371946942136074,0.0144699248720894,0.0593405885043419,0.157779268127678,1457.68292867051,1.00030535819799
312,768,2016,4,"COLEMAN NFH","Battle",0.0669471029802303,0.0384614121971355,0.0158996012201272,0.0593778051327276,0.160269660703502,1148.57008830082,0.999239006690835
313,769,2016,4,"COLEMAN NFH","Battle",0.00979327482406066,0.0134654659990644,6.33944050204783e-05,0.00461769139377045,0.0467505583694687,1696.22858538327,1.00031392715181
314,827,2016,4,"COLEMAN NFH","Battle",0.0309858345481432,0.02704610749947,0.00166311751323677,0.0239455255121549,0.10026123336988,1644.74275327848,0.99879832152375
315,828,2016,4,"COLEMAN NFH","Battle",0.0851196058683227,0.0481448556974728,0.019601524682118,0.0759670287098651,0.205235676573279,1076.63684141947,1.00022529822967
316,869,2016,4,"COLEMAN NFH","Battle",0.0480761793395445,0.0324741370158019,0.00712379955008679,0.0417923731348053,0.129923010296289,1582.10560620551,1.00110906343069
317,875,2016,4,"COLEMAN NFH","Battle",0.0711688345578787,0.0403707793562228,0.0156604046357059,0.0642670426658752,0.169131571036332,1086.36547824471,1.00069898657406
318,878,2016,4,"COLEMAN NFH","Battle",0.109674522095582,0.0523095839229085,0.0327504895465378,0.101998262233111,0.233664768774343,1400.63340268963,1.00120342467377
319,882,2016,4,"COLEMAN NFH","Battle",0.131820083456253,0.0591051849664162,0.0439633354171712,0.122772644900718,0.265068426189464,1026.13562974445,1.00400346589255
320,887,2016,4,"COLEMAN NFH","Battle",0.0331710345386256,0.0286176116628214,0.00262680500926178,0.0259872932939644,0.104980636896325,1817.52223228415,1.00141833957473
321,892,2016,4,"COLEMAN NFH","Battle",0.0589974023108888,0.0364258896664804,0.010458009831388,0.0506414097562768,0.155278328409027,2097.46468226041,1.00061557872405
322,478,2017,3,"COLEMAN NFH","Battle",0.785789622281613,0.0994812604094398,0.566485394080628,0.793676351650779,0.950371541270167,292.513126035341,1.00870729123196
323,518,2017,3,"COLEMAN NFH","Battle",0.601839031868904,0.122270098008374,0.384910632823976,0.596051795469469,0.867018990728001,251.76001953597,1.01453825426633
324,568,2017,3,"COLEMAN NFH","Battle",0.502757237146582,0.115161802687269,0.304313725864327,0.49606772520822,0.744667511716046,366.320557562712,1.00296826631454
325,597,2017,3,"COLEMAN NFH","Battle",0.79594461157665,0.0976993842612098,0.588974781221233,0.804760962409855,0.953006637308043,323.074135197035,1.00658154725038
326,566,2017,4,"COLEMAN NFH","Battle",0.133404290519895,0.0576015190957933,0.0510658143296544,0.126098732534567,0.266684458803442,727.114500457094,1.00266852716282
327,583,2017,4,"COLEMAN NFH","Battle",0.110008468949961,0.0378052711718612,0.0483150416080134,0.105637328885973,0.195000053542129,939.568076141013,1.00294299796561
328,616,2017,4,"COLEMAN NFH","Battle",0.199409496672346,0.0686149677274605,0.0877867369959085,0.190857438555199,0.352930461929256,804.588965755296,1.00011533398091
329,618,2017,4,"COLEMAN NFH","Battle",0.0610697975171555,0.0405056966145437,0.00981645158122628,0.0514712789559293,0.164943284583245,1546.50926088958,1.00018812818222
330,621,2017,4,"COLEMAN NFH","Battle",0.174247581203612,0.0643855593136318,0.0702716364581187,0.167097679386925,0.321912172830029,1383.57979434916,1.00110845020338
331,632,2017,4,"COLEMAN NFH","Battle",0.108877780284943,0.0542893572802407,0.0322862140846779,0.0986294157611126,0.239934835752855,1293.54054457951,1.00202758758542
332,634,2017,4,"COLEMAN NFH","Battle",0.16372893604643,0.0604982692010337,0.0707377804759559,0.155913131690052,0.294297957506646,818.260776865276,1.00260052979927
333,635,2017,4,"COLEMAN NFH","Battle",0.250706750527562,0.0755804465654847,0.122317962772222,0.24332235722824,0.417484837243261,576.899080396107,1.00438806909921
334,662,2017,4,"COLEMAN NFH","Battle",0.115871456819749,0.0520102324759119,0.0398820683092083,0.10604200247183,0.240593556144284,1204.77426371188,1.00511739892123
335,685,2017,4,"COLEMAN NFH","Battle",0.229700922516861,0.0785327356564698,0.105797716078256,0.220956977253139,0.406350553514695,832.943578125292,1.00357956715264
336,687,2017,4,"COLEMAN NFH","Battle",0.116245709259358,0.0501228505050259,0.0412629344807892,0.109134066802537,0.230443503796546,1130.1656768965,1.00095450501465
337,706,2017,4,"COLEMAN NFH","Battle",0.234471667754077,0.0731685887800925,0.115403835181905,0.225570181464377,0.393863511139548,491.082017580689,1.00399070252796
338,708,2017,4,"COLEMAN NFH","Battle",0.164519612752416,0.0478495671836745,0.0852685169853877,0.161282863033529,0.271993380018193,532.934301967066,1.00463488114122
339,739,2017,4,"COLEMAN NFH","Battle",0.206737237885841,0.0687447103036394,0.0988088568410931,0.200972814816598,0.363779024588604,615.527538237079,1.00480704275658
340,742,2017,4,"COLEMAN NFH","Battle",0.0756855152600822,0.0423813788202562,0.0182797769108355,0.0679217088045951,0.176013061049984,1768.02065461542,0.999712052949103
341,746,2017,4,"COLEMAN NFH","Battle",0.222140541176156,0.07577677001243,0.101333229202157,0.212966196897626,0.392385437858929,613.478513198174,1.00902761010051
342,794,2017,4,"COLEMAN NFH","Battle",0.117163482255431,0.0516413352301767,0.0393628192278607,0.108281650002167,0.23634018525732,896.330465797072,1.00445566162346
343,813,2017,4,"COLEMAN NFH","Battle",0.058297311496934,0.0366881525011557,0.00999718224355092,0.0506487948667431,0.148801089611722,1550.27775425138,1.00035566355523
344,816,2017,4,"COLEMAN NFH","Battle",0.215282434921629,0.0682324782002013,0.104893137832575,0.207063279750698,0.377317321392716,793.39771075841,1.00525664544049
345,818,2017,4,"COLEMAN NFH","Battle",0.0773119971955723,0.0404031990922585,0.0188010685357414,0.0708680226004027,0.17936324207315,1773.44551290393,1.00268831998349
346,845,2017,4,"COLEMAN NFH","Battle",0.121087779275546,0.0532951048436763,0.0409545236977034,0.110799737546195,0.247411256256536,1355.27495617171,1.00076054672511
347,846,2017,4,"COLEMAN NFH","Battle",0.0350268574149104,0.0285698316121706,0.00272453745153803,0.0283699375640612,0.110770413311723,1864.85687501788,0.999151034389406
348,462,2018,4,"COLEMAN NFH","Battle",0.209577733391061,0.0958351836764853,0.0672596830203212,0.195909865259372,0.43822096850499,789.1028229682,1.00056645787186
349,463,2018,4,"COLEMAN NFH","Battle",0.28160946034439,0.0898575818417623,0.137956467057073,0.270820760488795,0.476187903051962,455.805822217971,1.00257174452652
350,473,2018,4,"COLEMAN NFH","Battle",0.131333949098993,0.0670741683632073,0.0361566565635278,0.119671579004142,0.285598650796787,1474.01439008914,1.00212448719836
351,491,2018,4,"COLEMAN NFH","Battle",0.173066803158567,0.0796137500190407,0.0540893447351572,0.161214761205383,0.353956122723477,1360.51234790691,1.00027541283089
352,501,2018,4,"COLEMAN NFH","Battle",0.213785848121716,0.0738593810788173,0.0955209355573715,0.206527647041065,0.372649380285546,710.307693241554,1.00264107798046
353,513,2018,4,"COLEMAN NFH","Battle",0.169867379280923,0.0701692353693125,0.0640928009323307,0.159018400590541,0.343021182898982,1174.21828712127,1.00175471578483
354,580,2018,4,"COLEMAN NFH","Battle",0.312289166228005,0.0850237191159439,0.168089873789316,0.303981229685475,0.503561247455444,509.153961920294,1.00110947896515
355,605,2018,4,"COLEMAN NFH","Battle",0.173682688135757,0.0632527343783006,0.0754637909180252,0.166242097571976,0.315070356578692,923.478388914842,1.00026691491443
356,611,2018,4,"COLEMAN NFH","Battle",0.272560539224436,0.097307907435319,0.118206935178609,0.260158545312702,0.497183262537974,654.710626382908,1.00257783833378
357,625,2018,4,"COLEMAN NFH","Battle",0.277086519885353,0.0837288981919372,0.142871148039107,0.267550924347593,0.46266630261977,574.013719177489,1.00588744564773
358,628,2018,4,"COLEMAN NFH","Battle",0.280284762553688,0.0971285870361861,0.133109096149385,0.266377164965718,0.501670169272986,525.360526897631,1.00406469150002
359,725,2018,4,"COLEMAN NFH","Battle",0.129773617052267,0.0635083986901075,0.0401903326295881,0.117018088573391,0.284890990774912,1179.99104185839,1.00235507490661
360,766,2018,4,"COLEMAN NFH","Battle",0.225521621462508,0.0790728500035782,0.106818240500989,0.214244319275355,0.403528422539533,445.220306883644,1.00658184696787
361,832,2018,4,"COLEMAN NFH","Battle",0.202045969203389,0.071599660614755,0.0889754826879718,0.193584951313207,0.363315148911348,812.017975477534,1.00698521601506
362,889,2018,4,"COLEMAN NFH","Battle",0.0488111807658495,0.0760400336829714,8.55451587893956e-05,0.0188825340228062,0.265301854731883,1496.31324572161,0.999238055744325
363,449,2019,3,"COLEMAN NFH","Battle",0.677455606476085,0.116278314218552,0.468349198935985,0.676946705786721,0.908138209941021,158.156588876321,1.02059933700507
364,492,2019,3,"COLEMAN NFH","Battle",0.373317383562582,0.0958100182679278,0.206156807162927,0.365644077496584,0.585401785794892,474.614062182743,1.00466745548588
365,493,2019,3,"COLEMAN NFH","Battle",0.508700388406592,0.108730818601429,0.318898414692009,0.50467057200893,0.749142454587132,244.581918963674,1.01143681982088
366,573,2019,3,"COLEMAN NFH","Battle",0.392103263976756,0.100774465114178,0.220451202699026,0.383534994697948,0.618928173477217,366.225666751886,1.01045406971277
367,578,2019,3,"COLEMAN NFH","Battle",0.50257247250242,0.112911776412467,0.304002855873226,0.496989976638605,0.735677221272744,335.184222556846,1.00618842572619
368,617,2019,3,"COLEMAN NFH","Battle",0.466031517044093,0.117519886856725,0.275407167932925,0.452241138605859,0.733491693094277,290.237322068398,1.00811683083723
369,619,2019,3,"COLEMAN NFH","Battle",0.481409780545186,0.113582912725183,0.284977499757807,0.475748342527961,0.732523913848572,258.537720301657,1.01190283081771
370,647,2019,3,"COLEMAN NFH","Battle",0.716347914388821,0.111646450094161,0.492968526050777,0.722392686034722,0.923240707797973,227.000268384831,1.00833884027
371,809,2019,3,"COLEMAN NFH","Battle",0.61716352102552,0.119731831515305,0.403235667042934,0.610433879428556,0.858259542799407,249.719222017843,1.01518089240875
372,834,2019,3,"COLEMAN NFH","Battle",0.661253565182844,0.123194379195213,0.436206839335294,0.658141571499506,0.900679597580446,225.783080115771,1.01136711177386
373,849,2019,3,"COLEMAN NFH","Battle",0.331812574515949,0.102575897258711,0.165861577061096,0.318410279946755,0.565140057261543,586.459009666003,1.00684172714238
374,544,2019,4,"COLEMAN NFH","Battle",0.383875199692951,0.097842335153217,0.219617857166916,0.37414041832649,0.59839726394044,378.697951119338,1.00395573689529
375,606,2019,4,"COLEMAN NFH","Battle",0.0624233818975983,0.0772035047700197,0.000392358455613779,0.035366440804544,0.266604022847938,1655.96925772384,1.00109264188164
376,607,2019,4,"COLEMAN NFH","Battle",0.343474098342767,0.092095899470809,0.192069555259695,0.332864832117213,0.5401743084092,337.232279766925,1.01240626821532
377,623,2019,4,"COLEMAN NFH","Battle",0.200671639566058,0.072732858823403,0.0889240814644239,0.191225876040108,0.372286746186315,551.325892664965,1.00712600938799
378,637,2019,4,"COLEMAN NFH","Battle",0.284382345487605,0.0813842008434239,0.153607788707327,0.275903519526645,0.469927801091733,540.672650001416,1.00135675698187
379,638,2019,4,"COLEMAN NFH","Battle",0.295692339417762,0.084650748472093,0.153263533778676,0.288271128813778,0.488923838151128,496.055463519446,1.00727089179757
380,643,2019,4,"COLEMAN NFH","Battle",0.241723924755593,0.0738387201525992,0.121262211338162,0.233552098567761,0.408439163006743,687.761015819545,1.00424172764929
381,650,2019,4,"COLEMAN NFH","Battle",0.379635200752674,0.0979993101698676,0.203528676557624,0.373253430041493,0.591899096301585,478.123265214574,1.00808831697203
382,689,2019,4,"COLEMAN NFH","Battle",0.0982831170611261,0.0473832370633001,0.0292241254840737,0.0908651025196325,0.209271207324536,1380.8581330815,1.00294040793192
383,757,2019,4,"COLEMAN NFH","Battle",0.45093472886674,0.110641353019763,0.259174475290214,0.44154125872393,0.692405210391644,305.479350119084,1.01420453883642
384,760,2019,4,"COLEMAN NFH","Battle",0.288413933150479,0.081965186994979,0.151355914517489,0.282150088769496,0.468808448472166,335.722308416989,1.0028435092126
