"release_group_id","tag_code","date","forklength","cwt_tt","TTind"
697,55190,"2010-04-16",73,6.5,224
697,55190,"2010-04-16",72,6.5,224
697,55190,"2010-04-16",77,6.5,224
697,55190,"2010-04-16",78,6.5,224
697,55190,"2010-04-17",72,7.5,224
697,55190,"2010-04-17",77,7.5,224
697,55190,"2010-04-17",78,7.5,224
697,55190,"2010-04-17",84,7.5,224
697,55190,"2010-04-17",76,7.5,224
697,55190,"2010-04-17",73,7.5,224
697,55190,"2010-04-19",73,9.5,224
697,55190,"2010-04-19",76,9.5,224
697,55190,"2010-04-19",80,9.5,224
697,55190,"2010-04-19",74,9.5,224
697,55190,"2010-04-19",82,9.5,224
697,55190,"2010-04-21",77,11.5,224
697,55190,"2010-04-21",82,11.5,224
697,55190,"2010-04-21",91,11.5,224
697,55190,"2010-04-30",88,20.5,224
720,55182,"2010-04-14",84,5.5,225
720,55182,"2010-04-14",75,5.5,225
720,55182,"2010-04-15",80,6.5,225
720,55182,"2010-04-15",79,6.5,225
720,55182,"2010-04-15",78,6.5,225
720,55182,"2010-04-15",83,6.5,225
720,55182,"2010-04-15",84,6.5,225
720,55182,"2010-04-15",74,6.5,225
720,55186,"2010-04-15",80,6.5,225
720,55186,"2010-04-15",70,6.5,225
720,55186,"2010-04-15",79,6.5,225
720,55186,"2010-04-15",64,6.5,225
720,55186,"2010-04-15",74,6.5,225
720,55186,"2010-04-15",83,6.5,225
720,55186,"2010-04-15",69,6.5,225
720,55186,"2010-04-15",76,6.5,225
720,55186,"2010-04-15",84,6.5,225
720,55182,"2010-04-16",70,7.5,225
720,55182,"2010-04-16",77,7.5,225
720,55182,"2010-04-16",84,7.5,225
720,55182,"2010-04-16",86,7.5,225
720,55182,"2010-04-16",71,7.5,225
720,55182,"2010-04-16",75,7.5,225
720,55182,"2010-04-16",76,7.5,225
720,55186,"2010-04-16",80,7.5,225
720,55186,"2010-04-16",75,7.5,225
720,55186,"2010-04-16",77,7.5,225
720,55186,"2010-04-16",94,7.5,225
720,55186,"2010-04-16",71,7.5,225
720,55186,"2010-04-16",76,7.5,225
720,55186,"2010-04-16",78,7.5,225
720,55186,"2010-04-16",68,7.5,225
720,55186,"2010-04-16",72,7.5,225
720,55186,"2010-04-16",88,7.5,225
720,55186,"2010-04-16",74,7.5,225
720,55186,"2010-04-16",79,7.5,225
720,55182,"2010-04-17",75,8.5,225
720,55182,"2010-04-17",77,8.5,225
720,55182,"2010-04-17",74,8.5,225
720,55182,"2010-04-17",70,8.5,225
720,55182,"2010-04-17",82,8.5,225
720,55186,"2010-04-17",86,8.5,225
720,55186,"2010-04-17",75,8.5,225
720,55186,"2010-04-17",81,8.5,225
720,55186,"2010-04-17",74,8.5,225
720,55182,"2010-04-19",70,10.5,225
720,55182,"2010-04-19",77,10.5,225
720,55186,"2010-04-19",83,10.5,225
720,55186,"2010-04-19",81,10.5,225
720,55186,"2010-04-19",76,10.5,225
720,55186,"2010-04-19",78,10.5,225
720,55182,"2010-04-28",87,19.5,225
720,55182,"2010-04-30",90,21.5,225
720,55182,"2010-04-30",91,21.5,225
729,55185,"2010-04-15",81,6.5,226
729,55185,"2010-04-15",79,6.5,226
729,55185,"2010-04-15",85,6.5,226
729,55185,"2010-04-15",83,6.5,226
729,55185,"2010-04-15",84,6.5,226
729,55185,"2010-04-15",75,6.5,226
729,55185,"2010-04-15",70,6.5,226
729,55185,"2010-04-15",86,6.5,226
729,55185,"2010-04-15",80,6.5,226
729,55185,"2010-04-16",73,7.5,226
729,55185,"2010-04-16",91,7.5,226
729,55185,"2010-04-16",74,7.5,226
729,55185,"2010-04-16",80,7.5,226
729,55185,"2010-04-16",70,7.5,226
729,55185,"2010-04-16",68,7.5,226
729,55185,"2010-04-16",71,7.5,226
729,55185,"2010-04-16",72,7.5,226
729,55185,"2010-04-16",76,7.5,226
729,55185,"2010-04-16",79,7.5,226
729,55185,"2010-04-16",81,7.5,226
729,55185,"2010-04-16",78,7.5,226
729,55185,"2010-04-17",83,8.5,226
729,55185,"2010-04-17",80,8.5,226
729,55185,"2010-04-17",74,8.5,226
729,55185,"2010-04-17",75,8.5,226
729,55185,"2010-04-19",82,10.5,226
729,55185,"2010-04-19",73,10.5,226
729,55185,"2010-04-19",75,10.5,226
729,55185,"2010-04-19",80,10.5,226
729,55185,"2010-04-19",71,10.5,226
729,55185,"2010-04-30",85,21.5,226
729,55185,"2010-04-30",82,21.5,226
731,55189,"2010-04-14",80,5.5,227
731,55189,"2010-04-15",84,6.5,227
731,55189,"2010-04-15",83,6.5,227
731,55189,"2010-04-15",80,6.5,227
731,55189,"2010-04-15",76,6.5,227
731,55189,"2010-04-15",81,6.5,227
731,55189,"2010-04-16",82,7.5,227
731,55189,"2010-04-16",80,7.5,227
731,55189,"2010-04-16",75,7.5,227
731,55189,"2010-04-16",76,7.5,227
731,55189,"2010-04-16",70,7.5,227
731,55189,"2010-04-16",72,7.5,227
731,55189,"2010-04-16",71,7.5,227
731,55189,"2010-04-16",77,7.5,227
731,55189,"2010-04-16",84,7.5,227
731,55189,"2010-04-16",74,7.5,227
731,55189,"2010-04-16",69,7.5,227
731,55189,"2010-04-16",85,7.5,227
731,55189,"2010-04-17",73,8.5,227
731,55189,"2010-04-17",81,8.5,227
731,55189,"2010-04-17",80,8.5,227
731,55189,"2010-04-17",76,8.5,227
731,55189,"2010-04-17",70,8.5,227
731,55189,"2010-04-17",74,8.5,227
731,55189,"2010-04-17",75,8.5,227
731,55189,"2010-04-17",78,8.5,227
731,55189,"2010-04-19",80,10.5,227
731,55189,"2010-04-19",75,10.5,227
731,55189,"2010-04-19",79,10.5,227
731,55189,"2010-04-19",78,10.5,227
731,55189,"2010-04-21",81,12.5,227
731,55189,"2010-04-30",87,21.5,227
734,55180,"2010-04-14",82,5.5,228
734,55180,"2010-04-15",75,6.5,228
734,55180,"2010-04-15",80,6.5,228
734,55180,"2010-04-15",77,6.5,228
734,55180,"2010-04-15",84,6.5,228
734,55180,"2010-04-15",82,6.5,228
734,55180,"2010-04-15",71,6.5,228
734,55180,"2010-04-15",85,6.5,228
734,55180,"2010-04-16",72,7.5,228
734,55180,"2010-04-16",75,7.5,228
734,55180,"2010-04-16",80,7.5,228
734,55180,"2010-04-16",74,7.5,228
734,55180,"2010-04-16",77,7.5,228
734,55180,"2010-04-16",81,7.5,228
734,55180,"2010-04-16",78,7.5,228
734,55180,"2010-04-17",78,8.5,228
734,55180,"2010-04-17",77,8.5,228
734,55180,"2010-04-17",71,8.5,228
734,55180,"2010-04-19",80,10.5,228
734,55180,"2010-04-19",75,10.5,228
734,55180,"2010-04-19",72,10.5,228
734,55180,"2010-04-19",74,10.5,228
734,55180,"2010-04-19",73,10.5,228
734,55180,"2010-04-19",78,10.5,228
734,55180,"2010-04-21",82,12.5,228
734,55180,"2010-04-28",70,19.5,228
783,55183,"2010-04-14",77,5.5,229
783,55183,"2010-04-15",79,6.5,229
783,55183,"2010-04-15",80,6.5,229
783,55183,"2010-04-15",84,6.5,229
783,55183,"2010-04-15",82,6.5,229
783,55183,"2010-04-15",83,6.5,229
783,55183,"2010-04-15",74,6.5,229
783,55183,"2010-04-15",91,6.5,229
783,55183,"2010-04-16",81,7.5,229
783,55183,"2010-04-16",79,7.5,229
783,55183,"2010-04-16",76,7.5,229
783,55183,"2010-04-16",80,7.5,229
783,55183,"2010-04-16",75,7.5,229
783,55183,"2010-04-16",74,7.5,229
783,55183,"2010-04-16",72,7.5,229
783,55183,"2010-04-16",71,7.5,229
783,55183,"2010-04-16",84,7.5,229
783,55183,"2010-04-16",73,7.5,229
783,55183,"2010-04-16",70,7.5,229
783,55183,"2010-04-16",85,7.5,229
783,55183,"2010-04-17",78,8.5,229
783,55183,"2010-04-17",82,8.5,229
783,55183,"2010-04-17",81,8.5,229
783,55183,"2010-04-17",80,8.5,229
783,55183,"2010-04-17",76,8.5,229
783,55183,"2010-04-19",78,10.5,229
783,55183,"2010-04-19",81,10.5,229
783,55183,"2010-04-19",77,10.5,229
783,55183,"2010-04-19",71,10.5,229
783,55183,"2010-04-19",83,10.5,229
783,55183,"2010-04-19",70,10.5,229
783,55183,"2010-04-23",77,14.5,229
822,55188,"2010-04-14",76,5.5,230
822,55188,"2010-04-15",72,6.5,230
822,55188,"2010-04-15",89,6.5,230
822,55188,"2010-04-15",74,6.5,230
822,55188,"2010-04-15",82,6.5,230
822,55188,"2010-04-15",77,6.5,230
822,55188,"2010-04-15",83,6.5,230
822,55188,"2010-04-15",85,6.5,230
822,55188,"2010-04-15",80,6.5,230
822,55188,"2010-04-15",73,6.5,230
822,55188,"2010-04-15",75,6.5,230
822,55188,"2010-04-15",79,6.5,230
822,55188,"2010-04-16",71,7.5,230
822,55188,"2010-04-16",80,7.5,230
822,55188,"2010-04-16",78,7.5,230
822,55188,"2010-04-16",79,7.5,230
822,55188,"2010-04-16",76,7.5,230
822,55188,"2010-04-16",73,7.5,230
822,55188,"2010-04-16",75,7.5,230
822,55188,"2010-04-16",82,7.5,230
822,55188,"2010-04-17",85,8.5,230
822,55188,"2010-04-17",76,8.5,230
822,55188,"2010-04-17",87,8.5,230
822,55188,"2010-04-17",82,8.5,230
822,55188,"2010-04-17",79,8.5,230
822,55188,"2010-04-19",80,10.5,230
822,55188,"2010-04-19",72,10.5,230
822,55188,"2010-04-19",76,10.5,230
822,55188,"2010-04-19",79,10.5,230
840,55179,"2010-04-15",80,6.5,231
840,55179,"2010-04-15",69,6.5,231
840,55179,"2010-04-15",82,6.5,231
840,55179,"2010-04-15",88,6.5,231
840,55179,"2010-04-15",85,6.5,231
840,55179,"2010-04-15",76,6.5,231
840,55179,"2010-04-15",77,6.5,231
840,55179,"2010-04-15",86,6.5,231
840,55179,"2010-04-15",78,6.5,231
840,55179,"2010-04-15",70,6.5,231
840,55179,"2010-04-15",83,6.5,231
840,55179,"2010-04-16",75,7.5,231
840,55179,"2010-04-16",76,7.5,231
840,55179,"2010-04-16",70,7.5,231
840,55179,"2010-04-16",74,7.5,231
840,55179,"2010-04-16",79,7.5,231
840,55179,"2010-04-16",84,7.5,231
840,55179,"2010-04-17",77,8.5,231
840,55179,"2010-04-19",82,10.5,231
840,55179,"2010-04-19",84,10.5,231
840,55179,"2010-04-19",79,10.5,231
840,55179,"2010-05-03",89,24.5,231
436,55383,"2011-05-04",74,5.5,232
436,55383,"2011-05-12",79,13.5,232
436,55383,"2011-05-12",73,13.5,232
436,55383,"2011-05-29",91,30.5,232
439,55387,"2011-05-09",74,10.5,233
442,55386,"2011-05-06",71,7.5,234
534,55392,"2011-04-28",72,5.5,235
534,55392,"2011-04-29",71,6.5,235
534,55392,"2011-04-29",72,6.5,235
534,55392,"2011-04-29",70,6.5,235
534,55392,"2011-04-29",75,6.5,235
534,55392,"2011-04-30",80,7.5,235
534,55392,"2011-04-30",73,7.5,235
534,55392,"2011-04-30",77,7.5,235
534,55392,"2011-05-02",76,9.5,235
534,55392,"2011-05-02",78,9.5,235
535,55396,"2011-04-29",81,6.5,236
535,55396,"2011-04-30",75,7.5,236
535,55396,"2011-04-30",84,7.5,236
535,55396,"2011-04-30",76,7.5,236
535,55396,"2011-05-04",78,11.5,236
535,55396,"2011-05-20",78,27.5,236
535,55396,"2011-05-21",80,28.5,236
536,55375,"2011-04-21",73,6.5,237
536,55375,"2011-04-21",70,6.5,237
536,55375,"2011-04-22",80,7.5,237
536,55375,"2011-04-25",79,10.5,237
536,55375,"2011-04-25",76,10.5,237
536,55375,"2011-04-26",80,11.5,237
536,55375,"2011-04-30",80,15.5,237
537,55394,"2011-04-27",76,4.5,238
537,55393,"2011-04-28",78,5.5,238
537,55394,"2011-04-29",75,6.5,238
537,55394,"2011-04-29",82,6.5,238
537,55395,"2011-04-29",79,6.5,238
537,55395,"2011-04-29",71,6.5,238
537,55395,"2011-04-29",80,6.5,238
537,55393,"2011-04-30",71,7.5,238
537,55393,"2011-04-30",72,7.5,238
537,55393,"2011-04-30",74,7.5,238
537,55393,"2011-04-30",75,7.5,238
537,55394,"2011-04-30",75,7.5,238
537,55395,"2011-04-30",68,7.5,238
537,55395,"2011-04-30",78,7.5,238
537,55395,"2011-04-30",79,7.5,238
537,55395,"2011-04-30",77,7.5,238
537,55393,"2011-05-02",76,9.5,238
537,55393,"2011-05-02",78,9.5,238
537,55393,"2011-05-02",80,9.5,238
537,55393,"2011-05-02",79,9.5,238
537,55394,"2011-05-02",76,9.5,238
537,55394,"2011-05-02",75,9.5,238
537,55394,"2011-05-02",81,9.5,238
537,55394,"2011-05-02",77,9.5,238
537,55395,"2011-05-02",79,9.5,238
537,55395,"2011-05-02",77,9.5,238
537,55395,"2011-05-04",84,11.5,238
537,55393,"2011-05-09",84,16.5,238
538,55385,"2011-05-09",76,10.5,239
538,55384,"2011-05-12",81,13.5,239
538,55385,"2011-05-12",81,13.5,239
540,55377,"2011-04-21",80,6.5,240
540,55377,"2011-04-21",82,6.5,240
540,55377,"2011-04-21",78,6.5,240
540,55377,"2011-04-22",76,7.5,240
540,55377,"2011-04-22",77,7.5,240
540,55377,"2011-04-22",81,7.5,240
540,55377,"2011-04-23",75,8.5,240
540,55377,"2011-04-25",82,10.5,240
540,55377,"2011-04-26",83,11.5,240
540,55377,"2011-04-27",82,12.5,240
540,55377,"2011-04-28",73,13.5,240
540,55377,"2011-04-30",74,15.5,240
540,55377,"2011-05-02",79,17.5,240
541,55390,"2011-05-04",78,5.5,241
541,55388,"2011-05-06",78,7.5,241
541,55390,"2011-05-06",73,7.5,241
541,55390,"2011-05-09",82,10.5,241
541,55388,"2011-05-27",82,28.5,241
543,55379,"2011-04-20",69,5.5,242
543,55379,"2011-04-21",80,6.5,242
543,55379,"2011-04-21",70,6.5,242
543,55379,"2011-04-21",77,6.5,242
543,55379,"2011-04-21",78,6.5,242
543,55379,"2011-04-21",82,6.5,242
543,55379,"2011-04-25",80,10.5,242
543,55379,"2011-04-25",73,10.5,242
543,55379,"2011-04-25",77,10.5,242
543,55379,"2011-04-26",79,11.5,242
543,55379,"2011-04-26",77,11.5,242
543,55379,"2011-04-29",79,14.5,242
543,55379,"2011-04-30",75,15.5,242
543,55379,"2011-05-02",73,17.5,242
543,55379,"2011-05-02",81,17.5,242
543,55379,"2011-05-02",75,17.5,242
545,55372,"2011-04-26",78,4.5,243
545,55372,"2011-04-29",84,7.5,243
545,55372,"2011-04-29",80,7.5,243
545,55372,"2011-04-30",71,8.5,243
545,55372,"2011-04-30",77,8.5,243
545,55372,"2011-05-02",82,10.5,243
545,55372,"2011-05-02",77,10.5,243
546,55389,"2011-05-04",75,5.5,244
547,55381,"2011-04-19",82,4.5,245
547,55381,"2011-04-19",78,4.5,245
547,55381,"2011-04-21",78,6.5,245
547,55381,"2011-04-21",79,6.5,245
547,55381,"2011-04-21",84,6.5,245
547,55381,"2011-04-21",80,6.5,245
547,55381,"2011-04-22",79,7.5,245
547,55381,"2011-04-22",80,7.5,245
547,55381,"2011-04-22",84,7.5,245
547,55381,"2011-04-22",86,7.5,245
547,55381,"2011-04-23",80,8.5,245
547,55381,"2011-04-23",76,8.5,245
547,55381,"2011-04-25",75,10.5,245
547,55381,"2011-04-25",82,10.5,245
547,55381,"2011-04-25",85,10.5,245
547,55381,"2011-04-26",80,11.5,245
547,55381,"2011-04-26",88,11.5,245
547,55381,"2011-04-30",81,15.5,245
548,55370,"2011-04-27",84,5.5,246
548,55370,"2011-04-29",70,7.5,246
548,55370,"2011-04-29",80,7.5,246
548,55370,"2011-04-30",82,8.5,246
548,55370,"2011-04-30",75,8.5,246
548,55370,"2011-04-30",81,8.5,246
548,55370,"2011-04-30",84,8.5,246
548,55370,"2011-04-30",67,8.5,246
548,55370,"2011-05-02",85,10.5,246
548,55370,"2011-05-02",84,10.5,246
548,55370,"2011-05-02",76,10.5,246
740,55382,"2011-04-20",74,5.5,247
740,55382,"2011-04-20",84,5.5,247
740,55382,"2011-04-20",83,5.5,247
740,55382,"2011-04-21",79,6.5,247
740,55382,"2011-04-21",82,6.5,247
740,55382,"2011-04-21",80,6.5,247
740,55382,"2011-04-21",71,6.5,247
740,55382,"2011-04-21",81,6.5,247
740,55382,"2011-04-21",77,6.5,247
740,55382,"2011-04-21",83,6.5,247
740,55382,"2011-04-21",86,6.5,247
740,55382,"2011-04-21",87,6.5,247
740,55382,"2011-04-21",84,6.5,247
740,55382,"2011-04-21",85,6.5,247
740,55382,"2011-04-22",79,7.5,247
740,55382,"2011-04-22",83,7.5,247
740,55382,"2011-04-23",87,8.5,247
740,55382,"2011-04-25",80,10.5,247
740,55382,"2011-04-29",80,14.5,247
740,55382,"2011-05-02",72,17.5,247
741,55369,"2011-04-26",71,4.5,248
741,55374,"2011-04-26",84,4.5,248
741,55374,"2011-04-26",73,4.5,248
741,55369,"2011-04-27",73,5.5,248
741,55374,"2011-04-27",78,5.5,248
741,55374,"2011-04-27",84,5.5,248
741,55369,"2011-04-29",79,7.5,248
741,55374,"2011-04-29",82,7.5,248
741,55374,"2011-04-29",80,7.5,248
741,55369,"2011-04-30",75,8.5,248
741,55369,"2011-04-30",81,8.5,248
741,55374,"2011-04-30",84,8.5,248
741,55374,"2011-04-30",91,8.5,248
741,55374,"2011-04-30",76,8.5,248
741,55374,"2011-04-30",65,8.5,248
741,55374,"2011-05-02",73,10.5,248
741,55369,"2011-05-04",80,12.5,248
748,55376,"2011-04-20",84,5.5,249
748,55380,"2011-04-20",81,5.5,249
748,55380,"2011-04-20",88,5.5,249
748,55376,"2011-04-21",80,6.5,249
748,55376,"2011-04-21",83,6.5,249
748,55376,"2011-04-21",85,6.5,249
748,55376,"2011-04-21",78,6.5,249
748,55376,"2011-04-21",82,6.5,249
748,55376,"2011-04-21",75,6.5,249
748,55376,"2011-04-21",88,6.5,249
748,55380,"2011-04-21",74,6.5,249
748,55380,"2011-04-21",79,6.5,249
748,55380,"2011-04-21",85,6.5,249
748,55380,"2011-04-21",80,6.5,249
748,55380,"2011-04-21",83,6.5,249
748,55380,"2011-04-21",84,6.5,249
748,55376,"2011-04-22",84,7.5,249
748,55376,"2011-04-22",74,7.5,249
748,55376,"2011-04-22",86,7.5,249
748,55376,"2011-04-22",76,7.5,249
748,55380,"2011-04-22",75,7.5,249
748,55380,"2011-04-22",69,7.5,249
748,55380,"2011-04-22",85,7.5,249
748,55376,"2011-04-23",85,8.5,249
748,55376,"2011-04-25",78,10.5,249
748,55376,"2011-04-25",79,10.5,249
748,55380,"2011-04-25",85,10.5,249
748,55376,"2011-04-26",83,11.5,249
748,55376,"2011-04-26",80,11.5,249
748,55380,"2011-04-27",84,12.5,249
748,55380,"2011-05-02",76,17.5,249
748,55380,"2011-05-06",80,21.5,249
749,55373,"2011-04-28",75,6.5,250
749,55373,"2011-04-29",77,7.5,250
749,55373,"2011-05-02",76,10.5,250
749,55373,"2011-05-02",83,10.5,250
749,55373,"2011-05-02",87,10.5,250
749,55373,"2011-05-02",74,10.5,250
641,55504,"2012-04-27",86,7.5,251
641,55504,"2012-04-28",66,8.5,251
641,55504,"2012-04-30",80,10.5,251
641,55504,"2012-05-01",84,11.5,251
642,55513,"2012-05-04",82,13.5,252
711,55505,"2012-04-25",74,5.5,253
711,55505,"2012-04-27",75,7.5,253
711,55505,"2012-04-28",80,8.5,253
711,55505,"2012-05-08",86,18.5,253
744,55514,"2012-04-25",76,4.5,254
744,55514,"2012-04-27",87,6.5,254
744,55514,"2012-05-01",85,10.5,254
750,55507,"2012-04-30",77,10.5,255
750,55507,"2012-04-30",81,10.5,255
750,55507,"2012-05-07",87,17.5,255
752,55499,"2012-04-25",76,5.5,256
752,55499,"2012-04-27",80,7.5,256
752,55499,"2012-04-27",79,7.5,256
752,55499,"2012-04-28",81,8.5,256
752,55499,"2012-05-01",81,11.5,256
796,55509,"2012-04-25",85,5.5,257
796,55508,"2012-04-27",86,7.5,257
796,55509,"2012-04-27",77,7.5,257
796,55506,"2012-04-28",78,8.5,257
796,55508,"2012-05-01",86,11.5,257
796,55508,"2012-05-04",84,14.5,257
796,55508,"2012-05-07",87,17.5,257
796,55508,"2012-05-08",76,18.5,257
799,55512,"2012-04-24",79,4.5,258
799,55512,"2012-04-25",83,5.5,258
799,55512,"2012-05-01",79,11.5,258
799,55512,"2012-05-01",77,11.5,258
799,55512,"2012-05-02",80,12.5,258
799,55512,"2012-05-07",89,17.5,258
799,55512,"2012-05-08",84,18.5,258
817,55510,"2012-04-24",80,4.5,259
817,55510,"2012-04-25",84,5.5,259
817,55510,"2012-04-25",81,5.5,259
817,55510,"2012-04-27",80,7.5,259
817,55510,"2012-05-07",87,17.5,259
836,55511,"2012-04-25",85,5.5,260
836,55511,"2012-04-27",84,7.5,260
836,55511,"2012-04-27",80,7.5,260
836,55511,"2012-05-02",89,12.5,260
836,55511,"2012-05-14",99,24.5,260
859,55498,"2012-04-24",80,4.5,261
859,55498,"2012-05-01",86,11.5,261
859,55498,"2012-05-01",88,11.5,261
865,55496,"2012-04-24",89,4.5,262
865,55496,"2012-04-27",83,7.5,262
865,55496,"2012-05-02",86,12.5,262
865,55496,"2012-05-07",88,17.5,262
876,55497,"2012-04-25",81,5.5,263
876,55497,"2012-04-25",78,5.5,263
876,55497,"2012-05-01",90,11.5,263
877,55495,"2012-04-27",83,7.5,264
877,55495,"2012-04-27",80,7.5,264
429,55526,"2012-05-07",76,5.5,265
429,55526,"2012-05-09",68,7.5,265
429,55526,"2012-05-09",66,7.5,265
429,55526,"2012-05-10",72,8.5,265
429,55526,"2012-05-11",72,9.5,265
450,55525,"2012-05-07",68,5.5,266
450,55525,"2012-05-09",71,7.5,266
450,55525,"2012-05-10",74,8.5,266
450,55525,"2012-05-10",71,8.5,266
497,55524,"2012-05-07",79,5.5,267
497,55524,"2012-05-08",76,6.5,267
497,55524,"2012-05-10",74,8.5,267
497,55524,"2012-05-11",63,9.5,267
497,55524,"2012-05-11",74,9.5,267
497,55524,"2012-05-11",75,9.5,267
686,55520,"2012-05-07",86,5.5,268
686,55520,"2012-05-07",79,5.5,268
686,55520,"2012-05-08",77,6.5,268
686,55520,"2012-05-08",64,6.5,268
686,55520,"2012-05-08",84,6.5,268
686,55520,"2012-05-09",80,7.5,268
745,55519,"2012-05-07",87,5.5,269
745,55519,"2012-05-07",79,5.5,269
745,55519,"2012-05-07",88,5.5,269
745,55519,"2012-05-08",80,6.5,269
745,55519,"2012-05-09",88,7.5,269
745,55519,"2012-05-09",83,7.5,269
745,55519,"2012-05-10",89,8.5,269
745,55519,"2012-05-11",88,9.5,269
745,55519,"2012-05-14",82,12.5,269
791,55523,"2012-05-07",69,5.5,270
791,55523,"2012-05-07",75,5.5,270
791,55523,"2012-05-07",71,5.5,270
791,55523,"2012-05-07",76,5.5,270
791,55523,"2012-05-08",77,6.5,270
791,55523,"2012-05-08",74,6.5,270
791,55523,"2012-05-09",69,7.5,270
791,55523,"2012-05-10",77,8.5,270
791,55523,"2012-05-10",75,8.5,270
791,55523,"2012-05-10",81,8.5,270
791,55523,"2012-05-10",76,8.5,270
791,55523,"2012-05-11",72,9.5,270
791,55523,"2012-05-14",80,12.5,270
811,55522,"2012-05-07",86,5.5,271
811,55522,"2012-05-07",81,5.5,271
811,55522,"2012-05-07",83,5.5,271
811,55522,"2012-05-07",73,5.5,271
811,55522,"2012-05-07",80,5.5,271
811,55522,"2012-05-08",84,6.5,271
811,55522,"2012-05-08",81,6.5,271
811,55522,"2012-05-09",79,7.5,271
811,55522,"2012-05-11",82,9.5,271
812,55521,"2012-05-07",83,5.5,272
812,55521,"2012-05-07",84,5.5,272
812,55521,"2012-05-09",79,7.5,272
812,55521,"2012-05-09",78,7.5,272
812,55521,"2012-05-09",88,7.5,272
812,55521,"2012-05-11",76,9.5,272
812,55521,"2012-05-11",80,9.5,272
815,55517,"2012-05-07",84,5.5,273
815,55517,"2012-05-07",80,5.5,273
815,55517,"2012-05-08",81,6.5,273
815,55517,"2012-05-09",81,7.5,273
815,55517,"2012-05-11",89,9.5,273
843,55515,"2012-05-07",86,5.5,274
843,55515,"2012-05-07",81,5.5,274
843,55515,"2012-05-07",85,5.5,274
843,55515,"2012-05-10",84,8.5,274
858,55516,"2012-05-07",83,5.5,275
858,55518,"2012-05-07",87,5.5,275
858,55518,"2012-05-07",78,5.5,275
858,55518,"2012-05-07",82,5.5,275
858,55516,"2012-05-08",85,6.5,275
858,55516,"2012-05-08",83,6.5,275
858,55518,"2012-05-08",86,6.5,275
858,55518,"2012-05-09",80,7.5,275
858,55518,"2012-05-14",88,12.5,275
858,55518,"2012-05-14",74,12.5,275
598,55699,"2014-04-11",76,6.5,289
598,55699,"2014-04-11",74,6.5,289
705,55698,"2014-04-11",79,6.5,290
705,55698,"2014-04-11",73,6.5,290
705,55698,"2014-04-11",75,6.5,290
792,55708,"2014-04-11",79,6.5,291
792,55708,"2014-04-11",82,6.5,291
792,55708,"2014-04-11",74,6.5,291
792,55708,"2014-04-11",77,6.5,291
792,55708,"2014-04-11",76,6.5,291
844,55709,"2014-04-11",90,6.5,292
844,55709,"2014-04-11",86,6.5,292
844,55709,"2014-04-11",88,6.5,292
844,55709,"2014-04-11",83,6.5,292
844,55709,"2014-04-11",80,6.5,292
844,55709,"2014-04-11",79,6.5,292
844,55709,"2014-04-11",77,6.5,292
428,55956,"2016-03-27",71,12.5,293
428,55956,"2016-03-28",72,13.5,293
428,55956,"2016-03-28",76,13.5,293
428,55956,"2016-03-28",75,13.5,293
428,55956,"2016-03-28",69,13.5,293
428,55956,"2016-04-01",78,17.5,293
428,55956,"2016-04-01",77,17.5,293
428,55956,"2016-04-01",81,17.5,293
428,55956,"2016-04-01",79,17.5,293
428,55956,"2016-04-01",80,17.5,293
428,55956,"2016-04-02",82,18.5,293
428,55956,"2016-04-02",78,18.5,293
428,55956,"2016-04-03",77,19.5,293
428,55956,"2016-04-03",78,19.5,293
428,55956,"2016-04-03",79,19.5,293
428,55956,"2016-04-03",82,19.5,293
428,55956,"2016-04-05",78,21.5,293
428,55956,"2016-04-05",76,21.5,293
428,55956,"2016-04-05",77,21.5,293
428,55956,"2016-04-06",76,22.5,293
428,55956,"2016-04-06",80,22.5,293
428,55956,"2016-04-08",77,24.5,293
428,55956,"2016-04-08",81,24.5,293
451,55962,"2016-04-01",77,9.5,294
451,55962,"2016-04-01",68,9.5,294
451,55962,"2016-04-02",70,10.5,294
451,55962,"2016-04-02",73,10.5,294
451,55962,"2016-04-04",73,12.5,294
451,55962,"2016-04-05",72,13.5,294
451,55962,"2016-04-05",76,13.5,294
451,55962,"2016-04-06",72,14.5,294
451,55962,"2016-04-06",73,14.5,294
451,55962,"2016-04-06",74,14.5,294
451,55962,"2016-04-06",79,14.5,294
451,55962,"2016-04-09",81,17.5,294
451,55962,"2016-04-11",78,19.5,294
451,55962,"2016-04-13",75,21.5,294
459,55959,"2016-03-30",74,7.5,295
459,55959,"2016-04-01",74,9.5,295
459,55959,"2016-04-01",79,9.5,295
459,55959,"2016-04-01",78,9.5,295
459,55959,"2016-04-02",75,10.5,295
459,55959,"2016-04-03",78,11.5,295
459,55959,"2016-04-03",82,11.5,295
459,55959,"2016-04-03",79,11.5,295
459,55959,"2016-04-04",73,12.5,295
459,55959,"2016-04-04",72,12.5,295
459,55959,"2016-04-05",73,13.5,295
459,55959,"2016-04-05",78,13.5,295
459,55959,"2016-04-05",80,13.5,295
459,55959,"2016-04-06",76,14.5,295
459,55959,"2016-04-06",81,14.5,295
459,55959,"2016-04-06",79,14.5,295
459,55959,"2016-04-08",81,16.5,295
459,55959,"2016-04-08",80,16.5,295
459,55959,"2016-04-09",72,17.5,295
459,55959,"2016-04-09",80,17.5,295
459,55959,"2016-04-11",77,19.5,295
459,55959,"2016-04-13",83,21.5,295
459,55959,"2016-04-13",71,21.5,295
